UID,university,TID,CID,RID,RO_ID,SID,rank_display,student_faculty_ratio,GRE_ID,GRE Score,IELTS,Toefl,GPA,link
1001145,Universita' degli Studi  G. d'Annunzio  Chieti Pescara,Type2,CU29,R2,RA_RO1,S2,1001-1200,25,GRE2,Not Applicable,9,100,2.7,https://www.topuniversities.com/universities/universita-degli-studi-g-dannunzio-chieti-pescara
1001146,Universitas Brawijaya ,Type2,CU42,R3,RA_RO3,S4,1001-1200,16,GRE2,Not Applicable,6,113,2.7,https://www.topuniversities.com/universities/universitas-brawijaya
1001147,Universitas Hasanuddin,Type2,CU42,R3,RA_RO4,S4,1001-1200,15,GRE2,Not Applicable,8,111,2.7,https://www.topuniversities.com/universities/universitas-hasanuddin
1001148,Universitatea de Vest din Timisoara /  West University of Timisoara,Type2,CU84,R2,RA_RO3,S2,1001-1200,21,GRE2,Not Applicable,7,96,2.8,https://www.topuniversities.com/universities/universitatea-de-vest-din-timisoara-west-university-timisoara
1001149,Universiti Malaysia Sabah (UMS),Type2,CU14,R3,RA_RO4,S2,1001-1200,19,GRE2,Not Applicable,9,92,3,https://www.topuniversities.com/universities/universiti-malaysia-sabah-ums
1001150,Universiti Malaysia Sarawak (UNIMAS),Type2,CU14,R3,RA_RO4,S2,1001-1200,15,GRE2,Not Applicable,9,92,3.1,https://www.topuniversities.com/universities/universiti-malaysia-sarawak-unimas
1001151,Universiti Malaysia Terengganu (UMT),Type2,CU14,R3,RA_RO1,S1,1001-1200,13,GRE2,Not Applicable,8,92,3.2,https://www.topuniversities.com/universities/universiti-malaysia-terengganu-umt
1001152,"University of Agriculture, Faisalabad ",Type2,CU49,R3,RA_RO1,S2,1001-1200,40,GRE2,Not Applicable,8,93,2.6,https://www.topuniversities.com/universities/university-agriculture-faisalabad
1001153,University of Arkansas Fayetteville ,Type2,CU1,R1,RA_RO1,S2,1001-1200,18,GRE4,322,8,99,2.9,https://www.topuniversities.com/universities/university-arkansas-fayetteville
1001154,University of Belgrade,Type2,CU88,R2,RA_RO1,S4,1001-1200,21,GRE2,Not Applicable,7,91,2.8,https://www.topuniversities.com/universities/university-belgrade
1001155,University of Bialystok,Type2,CU47,R2,RA_RO1,S1,1001-1200,12,GRE2,Not Applicable,6,109,3.4,https://www.topuniversities.com/universities/university-bialystok
1001156,University of Bucharest,Type2,CU84,R2,RA_RO1,S4,1001-1200,17,GRE2,Not Applicable,8.5,115,3.1,https://www.topuniversities.com/universities/university-bucharest
1001157,University of Calabria,Type2,CU29,R2,RA_RO1,S2,1001-1200,24,GRE2,Not Applicable,6.5,93,3,https://www.topuniversities.com/universities/university-calabria
1001158,University of Colombo,Type2,CU89,R3,RA_RO3,S2,1001-1200,27,GRE2,Not Applicable,8,104,2.5,https://www.topuniversities.com/universities/university-colombo
1001159,University of Derby,Type2,CU2,R2,RA_RO3,S2,1001-1200,15,GRE2,Not Applicable,6.5,110,3.4,https://www.topuniversities.com/universities/university-derby
1001160,University of Ghana,Type2,CU90,R6,RA_RO3,S4,1001-1200,25,GRE2,Not Applicable,7,102,3.2,https://www.topuniversities.com/universities/university-ghana
1001161,University of International Business and Economics,Type2,CU5,R3,RA_RO3,S2,1001-1200,15,GRE2,Not Applicable,7.5,108,3,https://www.topuniversities.com/universities/university-international-business-economics
1001162,University of Karachi,Type2,CU49,R3,RA_RO3,S4,1001-1200,41,GRE2,Not Applicable,7.5,93,3.4,https://www.topuniversities.com/universities/university-karachi
1001163,University of Kufa,Type2,CU78,R3,RA_RO4,S2,1001-1200,11,GRE2,Not Applicable,8,106,3,https://www.topuniversities.com/universities/university-kufa
1001164,University of Latvia,Type2,CU73,R2,RA_RO3,S2,1001-1200,21,GRE2,Not Applicable,6,108,2.6,https://www.topuniversities.com/universities/university-latvia
1001165,University of Miskolc ,Type1,CU63,R2,RA_RO3,S1,1001-1200,12,GRE2,Not Applicable,8.5,114,3.1,https://www.topuniversities.com/universities/university-miskolc
1001166,University of Montana Missoula ,Type2,CU1,R1,RA_RO1,S1,1001-1200,14,GRE1,Not Required,9,96,2.8,https://www.topuniversities.com/universities/university-montana-missoula
1001167,University of Mumbai,Type2,CU33,R3,RA_RO1,S3,1001-1200,8,GRE2,Not Applicable,9,110,2.9,https://www.topuniversities.com/universities/university-mumbai
1001168,University of Nairobi,Type2,CU91,R6,RA_RO4,S4,1001-1200,12,GRE2,Not Applicable,6.5,104,3,https://www.topuniversities.com/universities/university-nairobi
1001169,University of Niš,Type2,CU88,R2,RA_RO3,S2,1001-1200,14,GRE2,Not Applicable,9,115,2.8,https://www.topuniversities.com/universities/university-nis
1001170,University of North Carolina at Charlotte,Type2,CU1,R1,RA_RO1,S2,1001-1200,19,GRE4,314,9,116,3.4,https://www.topuniversities.com/universities/university-north-carolina-charlotte
1001171,University of North Texas,Type2,CU1,R1,RA_RO3,S4,1001-1200,23,GRE1,Not Required,8,98,3.4,https://www.topuniversities.com/universities/university-north-texas
1001172,University of Novi Sad,Type2,CU88,R2,RA_RO3,S4,1001-1200,16,GRE2,Not Applicable,8,106,2.7,https://www.topuniversities.com/universities/university-novi-sad
1001173,University of Ostrava,Type2,CU43,R2,RA_RO1,S1,1001-1200,12,GRE2,Not Applicable,6,91,3.2,https://www.topuniversities.com/universities/university-ostrava
1001174,University of Pardubice,Type2,CU43,R2,RA_RO1,S3,1001-1200,11,GRE2,Not Applicable,8,115,3.1,https://www.topuniversities.com/universities/university-pardubice
1001175,University of Peradeniya ,Type2,CU89,R3,RA_RO3,S2,1001-1200,12,GRE2,Not Applicable,8,92,2.9,https://www.topuniversities.com/universities/university-peradeniya
1001176,University of Rhode Island ,Type2,CU1,R1,RA_RO3,S2,1001-1200,17,GRE1,Not Required,9,116,2.5,https://www.topuniversities.com/universities/university-rhode-island
1001177,University of Rijeka,Type2,CU75,R2,RA_RO3,S2,1001-1200,14,GRE2,Not Applicable,7,94,2.8,https://www.topuniversities.com/universities/university-rijeka
1001178,University of San Diego,Type1,CU1,R1,RA_RO3,S1,1001-1200,12,GRE3,292,8,105,2.5,https://www.topuniversities.com/universities/university-san-diego
1001179,University of San Francisco,Type1,CU1,R1,RA_RO3,S1,1001-1200,14,GRE1,Not Required,8.5,101,2.6,https://www.topuniversities.com/universities/university-san-francisco
1001180,University of Silesia in Katowice,Type2,CU47,R2,RA_RO1,S2,1001-1200,11,GRE2,Not Applicable,6.5,102,2.9,https://www.topuniversities.com/universities/university-silesia-katowice
1001181,University of South Alabama (USA),Type2,CU1,R1,RA_RO3,S2,1001-1200,13,GRE1,Not Required,6,106,2.6,https://www.topuniversities.com/universities/university-south-alabama-usa
1001182,University of Texas El Paso ,Type2,CU1,R1,RA_RO1,S2,1001-1200,20,GRE3,311,7.5,98,2.5,https://www.topuniversities.com/universities/university-texas-el-paso
1001183,University of West Bohemia ,Type2,CU43,R2,RA_RO1,S1,1001-1200,15,GRE2,Not Applicable,8,97,2.9,https://www.topuniversities.com/universities/university-west-bohemia
1001184,University of Wolverhampton,Type2,CU2,R2,RA_RO3,S2,1001-1200,16,GRE2,Not Applicable,6.5,104,2.8,https://www.topuniversities.com/universities/university-wolverhampton
1001185,University of the Pacific,Type1,CU1,R1,RA_RO3,S1,1001-1200,10,GRE3,294,8.5,98,3.3,https://www.topuniversities.com/universities/university-pacific
1001186,University of the Sunshine Coast ,Type2,CU9,R4,RA_RO3,S2,1001-1200,32,GRE2,Not Applicable,8.5,93,2.5,https://www.topuniversities.com/universities/university-sunshine-coast
1001187,University of the Western Cape,Type2,CU38,R6,RA_RO3,S2,1001-1200,24,GRE2,Not Applicable,8.5,107,3.4,https://www.topuniversities.com/universities/university-western-cape
1001188,Università degli Studi della Tuscia (University of Tuscia),Type2,CU29,R2,RA_RO1,S1,1001-1200,18,GRE2,Not Applicable,6,92,3.2,https://www.topuniversities.com/universities/universita-degli-studi-della-tuscia-university-tuscia
1001189,Universität Siegen,Type2,CU12,R2,RA_RO3,S2,1001-1200,16,GRE2,Not Applicable,8.5,91,2.7,https://www.topuniversities.com/universities/universitat-siegen
1001190,Université Jean Moulin Lyon 3,Type2,CU11,R2,RA_RO1,S2,1001-1200,38,GRE2,Not Applicable,7.5,105,2.6,https://www.topuniversities.com/universities/universite-jean-moulin-lyon-3
1001191,Université Lumière Lyon 2,Type2,CU11,R2,RA_RO1,S2,1001-1200,27,GRE2,Not Applicable,7.5,110,2.8,https://www.topuniversities.com/universities/universite-lumiere-lyon-2
1001192,Université Paris-Nanterre,Type2,CU11,R2,RA_RO3,S4,1001-1200,26,GRE2,Not Applicable,6.5,112,3,https://www.topuniversities.com/universities/universite-paris-nanterre
1001193,Université de Poitiers,Type2,CU11,R2,RA_RO1,S2,1001-1200,21,GRE2,Not Applicable,6.5,110,3.3,https://www.topuniversities.com/universities/universite-de-poitiers
1001194,Université de Toulouse II-Le Mirail,Type2,CU11,R2,RA_RO3,S4,1001-1200,58,GRE2,Not Applicable,8.5,95,2.8,https://www.topuniversities.com/universities/universite-de-toulouse-ii-le-mirail
1001195,Utah State University ,Type2,CU1,R1,RA_RO1,S2,1001-1200,19,GRE3,318,6.5,104,3.1,https://www.topuniversities.com/universities/utah-state-university
1001196,VSB - Technical University of Ostrava,Type2,CU43,R2,RA_RO1,S1,1001-1200,9,GRE2,Not Applicable,7,92,3.1,https://www.topuniversities.com/universities/vsb-technical-university-ostrava
1001197,Vellore Institute of Technology (VIT),Type1,CU33,R3,RA_RO1,S4,1001-1200,17,GRE2,Not Applicable,6,95,2.6,https://www.topuniversities.com/universities/vellore-institute-technology-vit
1001198,Voronezh State University,Type2,CU18,R2,RA_RO3,S2,1001-1200,12,GRE2,Not Applicable,9,114,3,https://www.topuniversities.com/universities/voronezh-state-university
1001199,Warsaw University of Life Sciences – SGGW (WULS-SGGW),Type2,CU47,R2,RA_RO1,S2,1001-1200,12,GRE2,Not Applicable,7,114,2.7,https://www.topuniversities.com/universities/warsaw-university-life-sciences-sggw-wuls-sggw
1001200,Western Michigan University,Type2,CU1,R1,RA_RO3,S2,1001-1200,16,GRE4,299,8,98,3.2,https://www.topuniversities.com/universities/western-michigan-university
1001201,Youngsan University,Type1,CU10,R3,RA_RO4,S1,1001-1200,13,GRE2,Not Applicable,6.5,115,2.8,https://www.topuniversities.com/universities/youngsan-university
1001202,Yuan Ze University,Type1,CU15,R3,RA_RO1,S1,1001-1200,20,GRE2,Not Applicable,8.5,105,2.6,https://www.topuniversities.com/universities/yuan-ze-university
1001203, Don State Technical University,Type2,CU18,R2,RA_RO3,S2,1201,14,GRE2,Not Applicable,6,107,3.1,https://www.topuniversities.com/universities/don-state-technical-university
1001204,Akdeniz Üniversitesi,Type2,CU60,R3,RA_RO4,S4,1201,24,GRE2,Not Applicable,6.5,99,3.3,https://www.topuniversities.com/universities/akdeniz-universitesi
1001205,Al-Balqa Applied University,Type2,CU69,R3,RA_RO4,S2,1201,22,GRE2,Not Applicable,8.5,105,3.1,https://www.topuniversities.com/universities/al-balqa-applied-university
1001206,Alexandru Ioan Cuza University,Type2,CU84,R2,RA_RO1,S2,1201,22,GRE2,Not Applicable,6.5,99,3.4,https://www.topuniversities.com/universities/alexandru-ioan-cuza-university
1001207,Aoyama Gakuin University,Type1,CU7,R3,RA_RO3,S2,1201,20,GRE2,Not Applicable,6.5,110,3.3,https://www.topuniversities.com/universities/aoyama-gakuin-university
1001208,Bahauddin Zakariya University ,Type2,CU49,R3,RA_RO3,S4,1201,38,GRE2,Not Applicable,7,90,2.5,https://www.topuniversities.com/universities/bahauddin-zakariya-university
1001209,Birzeit university,Type1,CU82,R3,RA_RO4,S1,1201,20,GRE2,Not Applicable,8.5,105,3.3,https://www.topuniversities.com/universities/birzeit-university
1001210,Cukurova University,Type2,CU60,R3,RA_RO4,S4,1201,26,GRE2,Not Applicable,8,105,3.2,https://www.topuniversities.com/universities/cukurova-university
1001211,Damascus University,Type2,CU92,R3,RA_RO4,S4,1201,67,GRE2,Not Applicable,8,105,3,https://www.topuniversities.com/universities/damascus-university
1001212,Dokuz Eylül Üniversitesi,Type2,CU60,R3,RA_RO3,S4,1201,27,GRE2,Not Applicable,8,94,3.1,https://www.topuniversities.com/universities/dokuz-eylul-universitesi
1001213,German University in Cairo,Type1,CU57,R6,RA_RO4,S2,1201,17,GRE2,Not Applicable,7,93,2.9,https://www.topuniversities.com/universities/german-university-cairo
1001214,Hanoi University of Science and Technology,Type2,CU80,R3,RA_RO1,S4,1201,30,GRE2,Not Applicable,8.5,116,2.8,https://www.topuniversities.com/universities/hanoi-university-science-technology
1001215,Helwan University ,Type2,CU57,R6,RA_RO3,S4,1201,19,GRE2,Not Applicable,8.5,98,2.5,https://www.topuniversities.com/universities/helwan-university
1001216,Hongik University ,Type1,CU10,R3,RA_RO1,S2,1201,17,GRE2,Not Applicable,7,117,3.3,https://www.topuniversities.com/universities/hongik-university
1001217,"ITESO, Universidad Jesuita de Guadalajara",Type1,CU25,R5,RA_RO4,S1,1201,11,GRE2,Not Applicable,6.5,113,2.9,https://www.topuniversities.com/universities/iteso-universidad-jesuita-de-guadalajara
1001218,Indiana State University,Type2,CU1,R1,RA_RO3,S1,1201,18,GRE3,316,7.5,112,2.7,https://www.topuniversities.com/universities/indiana-state-university
1001219,Kindai University (Kinki University),Type1,CU7,R3,RA_RO3,S4,1201,16,GRE2,Not Applicable,8,113,2.8,https://www.topuniversities.com/universities/kindai-university-kinki-university
1001220,Lucian Blaga University of Sibiu,Type2,CU84,R2,RA_RO4,S2,1201,17,GRE2,Not Applicable,9,103,3.2,https://www.topuniversities.com/universities/lucian-blaga-university-sibiu
1001221,MIREA - Russian Technological University,Type2,CU18,R2,RA_RO1,S2,1201,17,GRE2,Not Applicable,8.5,108,2.6,https://www.topuniversities.com/universities/mirea-russian-technological-university
1001222,Mansoura University,Type2,CU57,R6,RA_RO3,S4,1201,24,GRE2,Not Applicable,6,114,3.1,https://www.topuniversities.com/universities/mansoura-university
1001223,Marmara University,Type2,CU60,R3,RA_RO1,S4,1201,21,GRE2,Not Applicable,7,104,2.6,https://www.topuniversities.com/universities/marmara-university
1001224,Moscow City University,Type2,CU18,R2,RA_RO4,S2,1201,18,GRE2,Not Applicable,8,92,3.4,https://www.topuniversities.com/universities/moscow-city-university
1001225,Moscow Pedagogical State University,Type2,CU18,R2,RA_RO3,S2,1201,17,GRE2,Not Applicable,6.5,97,3.2,https://www.topuniversities.com/universities/moscow-pedagogical-state-university
1001226,National Research University Moscow Power Engineering Institute (MPEI),Type2,CU18,R2,RA_RO1,S1,1201,16,GRE2,Not Applicable,7.5,111,2.5,https://www.topuniversities.com/universities/national-research-university-moscow-power-engineering-institute-mpei
1001227,National Taipei University,Type2,CU15,R3,RA_RO3,S1,1201,17,GRE2,Not Applicable,6.5,111,3.4,https://www.topuniversities.com/universities/national-taipei-university
1001228,Pontifícia Universidade Católica do Paraná,Type1,CU27,R5,RA_RO3,S1,1201,14,GRE2,Not Applicable,6.5,94,2.8,https://www.topuniversities.com/universities/pontificia-universidade-catolica-do-parana
1001229,Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,Type2,CU18,R2,RA_RO3,S1,1201,15,GRE2,Not Applicable,9,92,2.8,https://www.topuniversities.com/universities/russian-state-agrarian-university-moscow-timiryazev-agricultural-academy
1001230,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,Type1,CU33,R3,RA_RO1,S4,1201,15,GRE2,Not Applicable,7.5,90,3.1,https://www.topuniversities.com/universities/srm-institute-science-technology
1001231,Sakarya University,Type2,CU60,R3,RA_RO4,S4,1201,31,GRE2,Not Applicable,8,116,3.2,https://www.topuniversities.com/universities/sakarya-university
1001232,Shanghai University of Finance and Economics,Type2,CU5,R3,RA_RO3,S2,1201,16,GRE2,Not Applicable,6,113,3.1,https://www.topuniversities.com/universities/shanghai-university-finance-economics
1001233,Shibaura Institute of Technology,Type1,CU7,R3,RA_RO1,S1,1201,31,GRE2,Not Applicable,6.5,111,2.7,https://www.topuniversities.com/universities/shibaura-institute-technology
1001234,Soochow University (Taiwan),Type1,CU15,R3,RA_RO4,S2,1201,21,GRE2,Not Applicable,7,116,2.7,https://www.topuniversities.com/universities/soochow-university-taiwan
1001235,Southwest University,Type2,CU5,R3,RA_RO1,S4,1201,14,GRE2,Not Applicable,6,95,2.9,https://www.topuniversities.com/universities/southwest-university
1001236,Stefan cel Mare University of Suceava,Type2,CU84,R2,RA_RO3,S1,1201,20,GRE2,Not Applicable,8,91,2.9,https://www.topuniversities.com/universities/stefan-cel-mare-university-suceava
1001237,Sudan University of Science and Technology,Type2,CU93,R6,RA_RO4,S4,1201,26,GRE2,Not Applicable,8,115,2.7,https://www.topuniversities.com/universities/sudan-university-science-technology
1001238,Suranaree University of Technology ,Type2,CU36,R3,RA_RO3,S2,1201,27,GRE2,Not Applicable,7.5,103,3.3,https://www.topuniversities.com/universities/suranaree-university-technology
1001239,Tamkang University,Type1,CU15,R3,RA_RO1,S2,1201,26,GRE2,Not Applicable,6,116,2.5,https://www.topuniversities.com/universities/tamkang-university
1001240,Tanta University ,Type2,CU57,R6,RA_RO1,S4,1201,24,GRE2,Not Applicable,6.5,96,2.6,https://www.topuniversities.com/universities/tanta-university
1001241,Technical University of Cluj-Napoca,Type2,CU84,R2,RA_RO1,S2,1201,18,GRE2,Not Applicable,7,94,3.4,https://www.topuniversities.com/universities/technical-university-cluj-napoca
1001242,The  Gheorghe Asachi  Technical University of Iasi,Type2,CU84,R2,RA_RO1,S2,1201,29,GRE2,Not Applicable,7.5,106,3.3,https://www.topuniversities.com/universities/gheorghe-asachi-technical-university-iasi
1001243,The Hashemite University,Type2,CU69,R3,RA_RO4,S2,1201,23,GRE2,Not Applicable,7,103,2.6,https://www.topuniversities.com/universities/hashemite-university
1001244,"The University of Notre Dame, Australia",Type1,CU9,R4,RA_RO1,S1,1201,28,GRE2,Not Applicable,8,110,3,https://www.topuniversities.com/universities/university-notre-dame-australia
1001245,S. Toraighyrov Pavlodar State University,Type2,CU32,R3,RA_RO4,S1,1201,14,GRE2,Not Applicable,7,115,3.4,https://www.topuniversities.com/universities/s-toraighyrov-pavlodar-state-university
