Applicant Id,UID,Course Name,Degree_ID,Application Status
10003206,100591,Accounting,DL3,Admit
10003206,1001291,Accounting,DL3,Reject
10003206,1001160,Accounting,DL3,Applied
10003206,100795,Accounting,DL3,Admit
10003207,1001292,Cost Accounting,DL2,Reject
10003207,1001086,Cost Accounting,DL2,Applied
10003207,100557,Cost Accounting,DL2,Applied
10003208,1001168,Operations Management,DL2,Applied
10003208,100164,Operations Management,DL2,Reject
10003209,1001058,Biomedical Engineering,DL1,Reject
10003210,100240,Chemistry,DL3,Applied
10003210,100942,Chemistry,DL3,Admit
10003210,100941,Chemistry,DL3,Applied
10003211,100751,Marketing Management,DL2,Applied
10003211,100369,Marketing Management,DL2,Applied
10003211,100286,Marketing Management,DL2,Reject
10003212,100991,Psychology,DL3,Reject
10003212,100556,Psychology,DL3,Reject
10003212,100519,Psychology,DL3,Applied
10003212,1001211,Psychology,DL3,Applied
10003213,100189,Economics for Business,DL2,Admit
10003213,100258,Economics for Business,DL2,Reject
10003213,100669,Economics for Business,DL2,Admit
10003213,100744,Economics for Business,DL2,Reject
10003214,1001255,Information Systems,DL2,Admit
10003214,100870,Information Systems,DL2,Applied
10003214,100403,Information Systems,DL2,Reject
10003215,1001007,Business Ethics,DL2,Applied
10003215,1001175,Business Ethics,DL2,Admit
10003215,100908,Business Ethics,DL2,Applied
10003216,100369,Civil Engineering,DL1,Applied
10003216,100775,Civil Engineering,DL1,Applied
10003216,100541,Civil Engineering,DL1,Applied
10003217,100296,Quantitative Analysis for Business,DL2,Applied
10003217,1001086,Quantitative Analysis for Business,DL2,Applied
10003217,100998,Quantitative Analysis for Business,DL2,Reject
10003218,1001255,Organizational Behavior,DL2,Admit
10003218,100361,Organizational Behavior,DL2,Admit
10003218,100669,Organizational Behavior,DL2,Applied
10003219,100456,Supply Chain Management,DL2,Admit
10003219,10035,Supply Chain Management,DL2,Applied
10003219,10011,Supply Chain Management,DL2,Admit
10003220,100896,Mechanical Engineering,DL3,Applied
10003220,100187,Mechanical Engineering,DL3,Reject
10003220,100779,Mechanical Engineering,DL3,Applied
10003221,100993,Strategic Management,DL2,Applied
10003221,100834,Strategic Management,DL2,Admit
10003221,100955,Strategic Management,DL2,Applied
10003222,100717,Mathematics,DL1,Applied
10003222,100370,Mathematics,DL1,Applied
10003222,100519,Mathematics,DL1,Applied
10003222,100112,Mathematics,DL1,Applied
10003223,100808,Statistics,DL1,Applied
10003223,100597,Statistics,DL1,Reject
10003223,1001011,Statistics,DL1,Admit
10003223,100942,Statistics,DL1,Admit
10003223,10090,Statistics,DL1,Admit
10003224,100541,Information Systems,DL2,Admit
10003224,1001294,Information Systems,DL2,Reject
10003224,100449,Information Systems,DL2,Applied
10003224,100766,Information Systems,DL2,Applied
10003224,100433,Information Systems,DL2,Applied
10003225,1001121,Aerospace Engineering,DL3,Admit
10003225,100619,Aerospace Engineering,DL3,Applied
10003225,10012,Aerospace Engineering,DL3,Reject
10003225,100460,Aerospace Engineering,DL3,Reject
10003225,100953,Aerospace Engineering,DL3,Admit
10003226,100365,Biomedical Engineering,DL1,Applied
10003226,100584,Biomedical Engineering,DL1,Admit
10003226,1001008,Biomedical Engineering,DL1,Reject
10003226,1001007,Biomedical Engineering,DL1,Reject
10003226,1001010,Biomedical Engineering,DL1,Applied
10003227,100926,Statistics,DL1,Admit
10003227,100912,Statistics,DL1,Applied
10003227,100836,Statistics,DL1,Reject
10003227,100601,Statistics,DL1,Reject
10003227,100225,Statistics,DL1,Applied
10003228,100409,Electrical Engineering,DL1,Applied
10003228,100764,Electrical Engineering,DL1,Applied
10003229,100492,Computer Science,DL1,Applied
10003230,100330,Mathematics,DL1,Reject
10003230,100541,Mathematics,DL1,Admit
10003231,1001168,Data Science,DL3,Applied
10003231,100953,Data Science,DL3,Reject
10003232,1001011,Philosophy,DL3,Applied
10003232,100302,Philosophy,DL3,Reject
10003232,100363,Philosophy,DL3,Reject
10003233,1001169,International Business,DL2,Reject
10003233,100775,International Business,DL2,Admit
10003233,100907,International Business,DL2,Reject
10003233,10012,International Business,DL2,Admit
10003234,1001121,International Business,DL2,Admit
10003234,100603,International Business,DL2,Applied
10003234,1001131,International Business,DL2,Reject
10003234,100443,International Business,DL2,Reject
10003234,1001049,International Business,DL2,Applied
10003235,100574,Biomedical Engineering,DL1,Admit
10003235,1001300,Biomedical Engineering,DL1,Applied
10003235,1001259,Biomedical Engineering,DL1,Reject
10003235,100953,Biomedical Engineering,DL1,Reject
10003235,1001121,Biomedical Engineering,DL1,Reject
10003236,100870,Business Ethics,DL2,Applied
10003236,100967,Business Ethics,DL2,Applied
10003236,1001014,Business Ethics,DL2,Reject
10003236,100508,Business Ethics,DL2,Admit
10003236,1001164,Business Ethics,DL2,Applied
10003237,1001169,Accounting,DL3,Admit
10003237,100597,Accounting,DL3,Applied
10003238,1001121,Information Technology,DL3,Applied
10003239,1001122,Computer Science,DL1,Reject
10003240,10079,Operations Management,DL2,Admit
10003240,1001086,Operations Management,DL2,Applied
10003241,100151,Supply Chain Management,DL2,Admit
10003241,1001089,Supply Chain Management,DL2,Admit
10003241,1001168,Supply Chain Management,DL2,Admit
10003242,100941,Civil Engineering,DL1,Applied
10003242,100597,Civil Engineering,DL1,Reject
10003243,100160,Computer Science,DL1,Applied
10003243,100783,Computer Science,DL1,Applied
10003244,100251,Computer Science,DL1,Applied
10003244,100686,Computer Science,DL1,Admit
10003244,1001270,Computer Science,DL1,Applied
10003244,100841,Computer Science,DL1,Applied
10003245,100591,Organizational Behavior,DL2,Applied
10003245,100149,Organizational Behavior,DL2,Reject
10003245,1001058,Organizational Behavior,DL2,Admit
10003245,100398,Organizational Behavior,DL2,Reject
10003245,10075,Organizational Behavior,DL2,Applied
10003246,100345,Biomedical Engineering,DL1,Reject
10003246,100228,Biomedical Engineering,DL1,Reject
10003246,100604,Biomedical Engineering,DL1,Admit
10003246,1001274,Biomedical Engineering,DL1,Applied
10003246,100674,Biomedical Engineering,DL1,Applied
10003247,100284,Information Technology,DL3,Reject
10003247,100879,Information Technology,DL3,Admit
10003247,100251,Information Technology,DL3,Applied
10003247,100957,Information Technology,DL3,Applied
10003247,100296,Information Technology,DL3,Applied
10003248,100515,Aerospace Engineering,DL1,Reject
10003248,100473,Aerospace Engineering,DL1,Admit
10003248,1001253,Aerospace Engineering,DL1,Applied
10003248,100345,Aerospace Engineering,DL1,Applied
10003248,100335,Aerospace Engineering,DL1,Applied
10003249,100896,Management,DL3,Applied
10003249,1001289,Management,DL3,Applied
10003249,1001122,Management,DL3,Applied
10003250,100529,Biology,DL3,Applied
10003250,100751,Biology,DL3,Admit
10003250,100404,Biology,DL3,Applied
10003250,1001289,Biology,DL3,Reject
10003251,1001010,Environmental Science,DL3,Admit
10003251,100665,Environmental Science,DL3,Applied
10003251,1001110,Environmental Science,DL3,Applied
10003252,100834,Physics,DL3,Applied
10003252,100375,Physics,DL3,Reject
10003253,100380,Information Technology,DL1,Admit
10003253,100835,Information Technology,DL1,Reject
10003253,1001163,Information Technology,DL1,Applied
10003253,100251,Information Technology,DL1,Admit
10003254,100367,Mathematics,DL1,Admit
10003254,100251,Mathematics,DL1,Reject
10003254,100541,Mathematics,DL1,Admit
10003254,1001106,Mathematics,DL1,Applied
10003255,100326,Management,DL3,Admit
10003255,100332,Management,DL3,Reject
10003255,1001108,Management,DL3,Reject
10003256,100859,Computer Science,DL1,Applied
10003256,100454,Computer Science,DL1,Applied
10003256,100601,Computer Science,DL1,Applied
10003257,100456,Anthropology,DL3,Applied
10003257,100795,Anthropology,DL3,Applied
10003257,1001294,Anthropology,DL3,Applied
10003258,100673,Civil Engineering,DL3,Admit
10003258,1001131,Civil Engineering,DL3,Applied
10003259,1001257,Physics,DL3,Applied
10003260,100326,Philosophy,DL3,Applied
10003260,100933,Philosophy,DL3,Admit
10003261,100609,Business Analytics,DL3,Reject
10003261,100193,Business Analytics,DL3,Reject
10003262,100941,Mechanical Engineering,DL1,Applied
10003262,100998,Mechanical Engineering,DL1,Reject
10003262,100530,Mechanical Engineering,DL1,Applied
10003263,1001014,Anthropology,DL3,Applied
10003263,1001064,Anthropology,DL3,Applied
10003264,100111,Data Science,DL1,Applied
10003264,100369,Data Science,DL1,Applied
10003265,100991,Mathematics,DL3,Reject
10003265,100899,Mathematics,DL3,Admit
10003265,1001289,Mathematics,DL3,Applied
10003266,1001131,Leadership and Management,DL2,Admit
10003266,1001058,Leadership and Management,DL2,Reject
10003266,10077,Leadership and Management,DL2,Admit
10003266,10012,Leadership and Management,DL2,Admit
10003267,100931,Aerospace Engineering,DL1,Reject
10003267,100753,Aerospace Engineering,DL1,Reject
10003267,100992,Aerospace Engineering,DL1,Applied
10003268,1001131,Quantitative Analysis for Business,DL2,Admit
10003268,1001252,Quantitative Analysis for Business,DL2,Admit
10003269,1001071,Data Science,DL1,Reject
10003269,10070,Data Science,DL1,Applied
10003269,1001177,Data Science,DL1,Applied
10003270,100790,Mathematics,DL3,Admit
10003270,100225,Mathematics,DL3,Reject
10003270,10060,Mathematics,DL3,Admit
10003270,1001102,Mathematics,DL3,Admit
10003271,100998,Computer Science,DL3,Reject
10003271,100722,Computer Science,DL3,Applied
10003271,100326,Computer Science,DL3,Applied
10003271,1001167,Computer Science,DL3,Admit
10003271,1001294,Computer Science,DL3,Reject
10003272,1001294,Electrical Engineering,DL1,Reject
10003272,100864,Electrical Engineering,DL1,Reject
10003272,100297,Electrical Engineering,DL1,Reject
10003272,100420,Electrical Engineering,DL1,Applied
10003272,1001251,Electrical Engineering,DL1,Admit
10003273,100947,Environmental Science,DL3,Admit
10003273,100825,Environmental Science,DL3,Reject
10003273,100441,Environmental Science,DL3,Reject
10003273,100880,Environmental Science,DL3,Reject
10003273,100597,Environmental Science,DL3,Reject
10003274,100433,Corporate Finance,DL2,Reject
10003274,1001262,Corporate Finance,DL2,Applied
10003274,100784,Corporate Finance,DL2,Admit
10003274,1001158,Corporate Finance,DL2,Applied
10003275,100471,Aerospace Engineering,DL1,Applied
10003275,100970,Aerospace Engineering,DL1,Applied
10003275,100345,Aerospace Engineering,DL1,Reject
10003276,100227,Marketing,DL3,Applied
10003276,100196,Marketing,DL3,Admit
10003277,1001211,Mechanical Engineering,DL1,Applied
10003277,100880,Mechanical Engineering,DL1,Applied
10003277,100225,Mechanical Engineering,DL1,Applied
10003278,1001137,Education,DL3,Admit
10003278,100608,Education,DL3,Reject
10003279,100369,Finance,DL3,Applied
10003279,100191,Finance,DL3,Reject
10003280,100226,Electrical Engineering,DL1,Admit
10003281,100596,Mathematics,DL1,Admit
10003281,1001211,Mathematics,DL1,Applied
10003281,100613,Mathematics,DL1,Applied
10003282,100908,Psychology,DL3,Admit
10003282,100918,Psychology,DL3,Applied
10003282,100473,Psychology,DL3,Admit
10003282,100256,Psychology,DL3,Applied
10003283,100918,Economics for Business,DL2,Admit
10003283,1001249,Economics for Business,DL2,Applied
10003283,10014,Economics for Business,DL2,Reject
10003283,1001164,Economics for Business,DL2,Admit
10003283,100999,Economics for Business,DL2,Reject
10003284,100591,Business Communication,DL2,Applied
10003284,1001210,Business Communication,DL2,Applied
10003284,100991,Business Communication,DL2,Applied
10003284,1001236,Business Communication,DL2,Reject
10003284,1001266,Business Communication,DL2,Admit
10003285,100839,Mechanical Engineering,DL1,Reject
10003285,100345,Mechanical Engineering,DL1,Reject
10003285,100302,Mechanical Engineering,DL1,Reject
10003285,100348,Mechanical Engineering,DL1,Reject
10003285,100369,Mechanical Engineering,DL1,Admit
10003286,100597,Finance,DL3,Admit
10003286,100687,Finance,DL3,Applied
10003286,1001154,Finance,DL3,Applied
10003286,100471,Finance,DL3,Admit
10003287,1001175,International Business,DL2,Admit
10003287,1001116,International Business,DL2,Applied
10003287,100808,International Business,DL2,Reject
10003288,1001276,Mechanical Engineering,DL1,Reject
10003288,100601,Mechanical Engineering,DL1,Admit
10003289,100441,Leadership and Management,DL2,Applied
10003289,100243,Leadership and Management,DL2,Admit
10003289,100290,Leadership and Management,DL2,Reject
10003290,100541,Information Technology,DL1,Applied
10003290,100410,Information Technology,DL1,Applied
10003290,100963,Information Technology,DL1,Reject
10003290,1001002,Information Technology,DL1,Reject
10003291,1001237,Mechanical Engineering,DL3,Reject
10003291,1001065,Mechanical Engineering,DL3,Applied
10003292,100895,Finance,DL3,Admit
10003292,100416,Finance,DL3,Applied
10003292,100374,Finance,DL3,Reject
10003293,100327,Human Resource Management,DL2,Applied
10003293,100369,Human Resource Management,DL2,Applied
10003294,100415,Civil Engineering,DL1,Admit
10003294,1001160,Civil Engineering,DL1,Admit
10003295,100302,Mathematics,DL3,Reject
10003295,100490,Mathematics,DL3,Reject
10003295,100666,Mathematics,DL3,Reject
10003296,1001260,Information Technology,DL1,Admit
10003296,100601,Information Technology,DL1,Applied
10003296,100456,Information Technology,DL1,Admit
10003296,100159,Information Technology,DL1,Admit
10003297,100345,Computer Science,DL1,Applied
10003297,10066,Computer Science,DL1,Reject
10003298,100394,Psychology,DL3,Admit
10003298,1001007,Psychology,DL3,Applied
10003298,1001237,Psychology,DL3,Admit
10003299,1001070,Civil Engineering,DL1,Applied
10003299,1001213,Civil Engineering,DL1,Applied
10003299,1001013,Civil Engineering,DL1,Applied
10003299,100910,Civil Engineering,DL1,Reject
10003300,100644,Statistics,DL1,Admit
10003300,100848,Statistics,DL1,Reject
10003300,1001211,Statistics,DL1,Admit
10003301,1001158,Biomedical Engineering,DL1,Applied
10003301,100460,Biomedical Engineering,DL1,Admit
10003301,100226,Biomedical Engineering,DL1,Applied
10003302,1001294,Computer Science,DL1,Admit
10003302,1001160,Computer Science,DL1,Applied
10003303,1001289,Electrical Engineering,DL1,Reject
10003303,100942,Electrical Engineering,DL1,Reject
10003304,100381,Civil Engineering,DL1,Reject
10003304,100598,Civil Engineering,DL1,Applied
10003305,100576,Psychology,DL3,Admit
10003305,100181,Psychology,DL3,Admit
10003305,100591,Psychology,DL3,Applied
10003306,1001290,Anthropology,DL3,Reject
10003306,100770,Anthropology,DL3,Applied
10003306,100326,Anthropology,DL3,Admit
10003307,100648,Sociology,DL3,Admit
10003307,100564,Sociology,DL3,Admit
10003307,100591,Sociology,DL3,Reject
10003307,1001175,Sociology,DL3,Applied
10003308,100747,Electrical Engineering,DL3,Applied
10003308,100774,Electrical Engineering,DL3,Admit
10003308,100296,Electrical Engineering,DL3,Admit
10003308,100576,Electrical Engineering,DL3,Reject
10003309,1001048,Financial Accounting,DL2,Admit
10003309,100423,Financial Accounting,DL2,Admit
10003309,100647,Financial Accounting,DL2,Reject
10003309,100926,Financial Accounting,DL2,Reject
10003309,1001014,Financial Accounting,DL2,Admit
10003310,1001175,Quantitative Analysis for Business,DL2,Applied
10003310,100991,Quantitative Analysis for Business,DL2,Applied
10003310,100775,Quantitative Analysis for Business,DL2,Applied
10003310,100788,Quantitative Analysis for Business,DL2,Reject
10003310,1001035,Quantitative Analysis for Business,DL2,Reject
10003311,1001296,Mechanical Engineering,DL1,Applied
10003311,100648,Mechanical Engineering,DL1,Applied
10003311,1001282,Mechanical Engineering,DL1,Reject
10003311,100149,Mechanical Engineering,DL1,Applied
10003311,100441,Mechanical Engineering,DL1,Applied
10003312,10079,Computer Science,DL3,Reject
10003312,1001114,Computer Science,DL3,Admit
10003312,1001160,Computer Science,DL3,Applied
10003312,10066,Computer Science,DL3,Reject
10003313,100967,Operations Management,DL2,Admit
10003313,1001235,Operations Management,DL2,Applied
10003313,100111,Operations Management,DL2,Admit
10003314,100910,Data Science,DL1,Applied
10003314,1001296,Data Science,DL1,Reject
10003315,100301,Biomedical Engineering,DL1,Applied
10003315,100279,Biomedical Engineering,DL1,Reject
10003315,100899,Biomedical Engineering,DL1,Applied
10003316,100756,Management,DL3,Applied
10003316,100731,Management,DL3,Applied
